▁slowly	-9.50023
z	-9.50071
▁wants	-9.50425
▁shouldnt	-9.50789
et	-9.51578
and	-9.52341
▁author	-9.52661
▁genuine	-9.52685
▁street	-9.52685
▁sunday	-9.52685
▁target	-9.52685
▁search	-9.52685
▁odd	-9.52686
▁compassionate	-9.52687
▁written	-9.52687
▁stuck	-9.52689
▁information	-9.52689
▁gracious	-9.52689
▁nature	-9.52689
▁taste	-9.52694
▁chest	-9.52696
▁stopped	-9.52699
▁feet	-9.527
▁ache	-9.52705
▁devoted	-9.52705
▁assaulted	-9.52725
▁earth	-9.52731
▁hat	-9.52982
▁date	-9.53183
▁older	-9.53197
▁la	-9.53303
▁expected	-9.5343
▁dress	-9.5431
▁laugh	-9.5445
▁eye	-9.54499
▁holiday	-9.54589
▁non	-9.54685
▁complain	-9.55585
▁lay	-9.55652
▁cat	-9.55699
▁dance	-9.55891
▁shake	-9.56009
▁sarcastic	-9.56019
▁similar	-9.56019
▁jolly	-9.5602
▁beauty	-9.56022
▁series	-9.56031
▁freedom	-9.56031
▁fault	-9.56036
▁somewhere	-9.56051
▁jump	-9.5606
▁charming	-9.56073
▁heartless	-9.56153
▁shamed	-9.56161
▁rare	-9.56208
▁shoes	-9.56247
ling	-9.56323
▁interesting	-9.5654
▁career	-9.56926
▁notice	-9.57194
▁exercise	-9.57577
▁ma	-9.57593
▁sing	-9.57696
▁deserve	-9.57743
▁mess	-9.57816
▁page	-9.58072
ba	-9.58127
▁h	-9.58154
▁playing	-9.58328
▁suffer	-9.58444
rew	-9.59099
ke	-9.59099
▁faith	-9.59453
▁afternoon	-9.59467
▁birthday	-9.59467
▁weepy	-9.59467
▁itself	-9.59467
▁stick	-9.59467
▁straight	-9.59467
▁favorite	-9.59468
▁earlier	-9.5947
▁message	-9.59475
▁fix	-9.59477
▁society	-9.59478
▁facebook	-9.59481
▁partner	-9.59507
▁x	-9.59535
▁city	-9.59547
▁path	-9.59574
▁betrayed	-9.59578
iddle	-9.59657
▁hide	-9.60219
▁test	-9.60229
▁posts	-9.61296
▁en	-9.61757
▁bar	-9.61989
▁boys	-9.62286
▁l	-9.62336
▁slow	-9.62406
▁rel	-9.62654
▁office	-9.62955
he	-9.63
▁dead	-9.63004
▁elegant	-9.63038
▁obnoxious	-9.63038
▁struggling	-9.63038
▁mouth	-9.63039
▁business	-9.63042
▁culture	-9.63043
▁review	-9.63062
▁basic	-9.63066
ill	-9.63087
▁silly	-9.63151
▁relationships	-9.63162
▁gut	-9.63171
ated	-9.63398
▁white	-9.63415
▁situations	-9.63577
▁practice	-9.6369
▁members	-9.63691
ine	-9.63751
▁tv	-9.63758
▁provide	-9.64191
▁fans	-9.64249
ol	-9.64466
▁rock	-9.6449
▁leg	-9.64674
▁ran	-9.65185
▁fat	-9.65238
▁emotion	-9.65267
▁minute	-9.65335
ge	-9.65434
▁draw	-9.65682
▁lively	-9.65875
▁handle	-9.66372
▁cross	-9.66528
tight	-9.66578
▁dreams	-9.66712
▁secret	-9.66732
um	-9.66734
▁confidence	-9.66742
▁episode	-9.66742
▁awesome	-9.66742
▁six	-9.66747
▁enter	-9.66751
▁pride	-9.66754
▁road	-9.66836
▁pop	-9.669
▁feed	-9.66967
▁wo	-9.67387
ts	-9.67534
un	-9.67541
red	-9.67562
▁experienced	-9.67589
▁wall	-9.67791
▁meant	-9.67796
▁form	-9.68124
▁badly	-9.68248
▁event	-9.68282
▁understanding	-9.68386
ng	-9.68676
▁thanks	-9.68815
▁challenge	-9.68901
▁falling	-9.68984
▁realise	-9.69253
ized	-9.69294
li	-9.69816
▁relax	-9.70094
▁bitch	-9.70118
▁manage	-9.70317
▁discover	-9.70365
▁blood	-9.70367
▁friday	-9.70588
▁journey	-9.70588
▁doctor	-9.70588
▁regular	-9.7059
▁above	-9.7059
▁send	-9.70592
▁winter	-9.70604
▁bouncy	-9.70613
▁blamed	-9.70697
▁bare	-9.70782
▁soft	-9.70799
▁noticed	-9.71033
▁filled	-9.71039
▁beside	-9.71042
▁mentally	-9.71162
▁currently	-9.71211
▁harder	-9.71329
▁changed	-9.71536
▁changes	-9.72259
▁bus	-9.72323
▁projects	-9.72772
me	-9.72916
▁ro	-9.7325
▁li	-9.73294
▁kill	-9.73578
▁belong	-9.73633
▁travel	-9.7375
gonna	-9.73811
▁leaves	-9.73843
▁current	-9.73965
▁size	-9.7409
▁join	-9.742
▁fo	-9.74235
ism	-9.74452
▁weak	-9.74501
▁forgive	-9.74558
▁regard	-9.74569
▁major	-9.74588
▁outraged	-9.74588
▁neglectful	-9.74594
▁girlfriend	-9.74595
▁stunned	-9.74599
▁awake	-9.746
▁foot	-9.74603
▁fearless	-9.74637
▁received	-9.74749
▁star	-9.74752
▁isn	-9.74755
▁develop	-9.74876
▁aware	-9.75025
▁folks	-9.75087
ard	-9.75333
▁wi	-9.75344
▁haven	-9.755
▁lived	-9.75762
▁legs	-9.76157
ance	-9.76197
▁inter	-9.76325
▁wor	-9.76438
▁heat	-9.76452
nce	-9.76467
▁pa	-9.76703
▁choices	-9.76744
▁grand	-9.76799
▁breathe	-9.76995
▁accept	-9.77163
▁sweat	-9.77995
▁suck	-9.78115
▁fill	-9.78311
▁gain	-9.7837
▁depend	-9.78379
ze	-9.78429
▁mum	-9.78446
▁cheer	-9.78502
▁save	-9.78606
am	-9.78694
▁victim	-9.78749
▁contact	-9.78755
▁fresh	-9.78755
▁internet	-9.78755
▁involved	-9.78755
▁monday	-9.78755
▁overall	-9.78755
▁local	-9.78756
▁shut	-9.78759
▁distance	-9.78759
▁price	-9.78761
▁considerate	-9.78768
▁graceful	-9.78769
▁poor	-9.7878
▁field	-9.78793
▁bored	-9.78811
▁wedding	-9.78827
▁immediately	-9.78852
▁tough	-9.78866
▁reality	-9.78884
▁annoying	-9.79045
▁online	-9.79108
▁fan	-9.79348
▁sore	-9.79522
▁studying	-9.79624
▁fingers	-9.79706
ff	-9.79841
▁events	-9.80581
▁forever	-9.80904
▁bi	-9.80992
ns	-9.81245
ah	-9.81249
▁sea	-9.81411
▁window	-9.81554
▁video	-9.81558
▁service	-9.81575
▁arm	-9.81599
by	-9.81663
da	-9.82181
▁mental	-9.82443
▁burden	-9.82624
▁release	-9.8283
▁bag	-9.82955
▁flow	-9.8301
ture	-9.83021
▁roll	-9.83044
▁goal	-9.83064
▁success	-9.83078
▁regret	-9.83088
▁idiot	-9.83088
▁coffee	-9.83103
▁email	-9.83103
▁married	-9.83103
▁universe	-9.83103
▁blow	-9.83103
▁potential	-9.83103
▁blah	-9.83109
▁spiritual	-9.8311
▁depression	-9.83112
▁chocolate	-9.83118
▁stage	-9.83124
▁pair	-9.8313
▁lady	-9.83141
▁repressed	-9.83157
▁tad	-9.83313
la	-9.83445
▁tight	-9.83472
▁appreciated	-9.83527
▁miles	-9.83708
▁wind	-9.83918
ist	-9.84175
▁products	-9.84293
▁experiences	-9.8456
▁table	-9.84668
ory	-9.84668
▁hurts	-9.84894
▁da	-9.84973
▁fly	-9.85452
▁drop	-9.85573
▁link	-9.85613
▁yog	-9.85634
way	-9.85892
▁becomes	-9.8608
▁audience	-9.86099
▁scene	-9.86128
▁direction	-9.86165
▁artist	-9.86179
▁environment	-9.86224
▁sign	-9.86249
▁perfectly	-9.86305
▁train	-9.865
▁program	-9.86513
▁hid	-9.86867
▁lo	-9.86936
▁card	-9.87148
▁tool	-9.87201
▁na	-9.87349
▁agree	-9.87358
▁works	-9.874
▁luck	-9.87451
▁hug	-9.87508
▁design	-9.8753
▁apart	-9.87628
▁surround	-9.87633
▁frustration	-9.87648
▁furious	-9.87648
▁language	-9.87648
▁edge	-9.87649
▁pregnancy	-9.87654
▁round	-9.87658
▁otherwise	-9.8766
▁bike	-9.8767
▁report	-9.87675
▁eventually	-9.87694
▁brown	-9.87705
▁truthful	-9.87712
▁anybody	-9.87721
▁alive	-9.87729
▁based	-9.8779
▁broken	-9.87871
▁cast	-9.87927
▁lips	-9.87956
▁among	-9.87973
▁band	-9.87981
▁beat	-9.88009
▁created	-9.88035
▁po	-9.88053
▁mis	-9.88236
▁mid	-9.88624
▁bear	-9.88681
▁effects	-9.88825
▁died	-9.88859
coming	-9.89255
▁embrace	-9.89773
ps	-9.89804
▁le	-9.89938
de	-9.90334
land	-9.90389
▁standing	-9.90673
▁shop	-9.90896
▁exam	-9.90934
▁tree	-9.90972
▁cos	-9.90993
▁photo	-9.90995
▁teacher	-9.9105
▁movies	-9.91076
ny	-9.91229
▁rep	-9.91421
fore	-9.91531
▁total	-9.91602
came	-9.92217
▁press	-9.9234
▁prefer	-9.92409
▁accident	-9.9241
▁birth	-9.9241
▁club	-9.9241
▁familiar	-9.9241
▁resigned	-9.9241
▁saturday	-9.9241
▁lunch	-9.9241
▁memory	-9.92411
▁shopping	-9.92411
▁novel	-9.92412
▁yeah	-9.92414
▁fashion	-9.92416
▁dread	-9.9242
▁shift	-9.92427
▁fab	-9.92436
▁sky	-9.92436
▁topic	-9.92446
▁history	-9.92449
▁carry	-9.92462
▁height	-9.92508
▁glass	-9.92613
▁obviously	-9.92775
▁equally	-9.92792
▁interested	-9.928
▁haha	-9.92811
▁fire	-9.92858
▁afterwards	-9.92868
▁skills	-9.92907
▁ride	-9.93027
▁town	-9.93191
▁building	-9.93358
ent	-9.93476
ga	-9.93639
▁shouldn	-9.93813
ir	-9.9383
▁shower	-9.94018
▁wine	-9.94172
▁oil	-9.94193
ay	-9.94313
led	-9.9435
▁hero	-9.94474
pe	-9.94877
ley	-9.94918
per	-9.94953
ho	-9.94965
ant	-9.95024
▁decisions	-9.95218
go	-9.95267
▁position	-9.95896
▁period	-9.9591
▁key	-9.9593
▁mark	-9.95951
▁reaction	-9.9596
no	-9.96009
▁pace	-9.96067
▁workout	-9.96151
▁letter	-9.96224
▁study	-9.96389
co	-9.96433
▁ice	-9.96563
▁games	-9.96677
▁constant	-9.96772
▁rid	-9.96838
body	-9.96869
▁serious	-9.96876
▁image	-9.97283
▁approach	-9.9741
▁breakfast	-9.9741
▁degree	-9.9741
▁excitement	-9.9741
▁garden	-9.9741
▁ridiculous	-9.9741
▁jesus	-9.9741
▁common	-9.97411
▁sugar	-9.97412
▁brush	-9.97412
▁born	-9.97412
▁flash	-9.97413
▁failure	-9.97417
▁english	-9.97418
▁intense	-9.97423
▁sensitive	-9.97429
▁anywhere	-9.97431
▁bunch	-9.97433
▁specific	-9.97433
▁overwhelming	-9.9744
▁active	-9.97464
▁box	-9.97476
▁treatment	-9.97489
▁statement	-9.97517
▁alarmed	-9.97523
▁law	-9.97555
▁north	-9.97721
▁muscles	-9.97818
op	-9.97834
▁details	-9.97892
▁diet	-9.98303
nna	-9.98413
side	-9.98454
▁y	-9.98585
▁escape	-9.98603
▁clearly	-9.98667
▁fa	-9.98759
▁focused	-9.98797
▁typ	-9.98801
▁wouldn	-9.99084
▁holidays	-9.99611
▁shared	-9.99897
▁bo	-10.0019
▁paint	-10.0027
ries	-10.0044
▁pieces	-10.0059
tic	-10.0072
ang	-10.0076
▁ta	-10.0087
▁product	-10.0114
▁mistake	-10.0122
▁store	-10.0136
ot	-10.0143
▁plant	-10.0146
▁build	-10.0163
mo	-10.0177
ble	-10.0189
▁dr	-10.0192
▁ab	-10.0193
▁action	-10.0207
▁bother	-10.0235
▁discuss	-10.0243
▁tear	-10.0258
either	-10.0261
▁journal	-10.0262
▁perform	-10.0264
▁react	-10.0264
▁appear	-10.0265
▁asleep	-10.0267
▁conscious	-10.0267
▁herself	-10.0267
▁kitchen	-10.0267
▁recommend	-10.0267
▁solution	-10.0267
▁timid	-10.0267
▁university	-10.0267
▁financial	-10.0267
▁increasing	-10.0267
▁require	-10.0267
▁vacation	-10.0267
▁gym	-10.0267
▁ease	-10.0267
▁shoot	-10.0267
▁silent	-10.0267
▁swim	-10.0268
▁random	-10.0268
▁throat	-10.0268
▁lift	-10.0268
stood	-10.0268
▁perspective	-10.0268
▁shall	-10.0268
▁radio	-10.0268
▁education	-10.0268
▁spring	-10.0269
▁cream	-10.0269
▁brand	-10.0269
▁dear	-10.0271
▁coz	-10.0272
▁professional	-10.0272
▁version	-10.0272
▁nail	-10.0276
▁million	-10.0276
▁accomplished	-10.0282
▁lock	-10.0284
▁somebody	-10.0287
▁pe	-10.0287
▁core	-10.0288
▁properly	-10.029
▁match	-10.0291
▁concerned	-10.0306
▁fac	-10.0321
▁continued	-10.0363
▁lessons	-10.0387
▁joke	-10.0426
▁ne	-10.0441
▁meaning	-10.0458
▁compare	-10.047
▁whats	-10.048
▁socially	-10.0485
▁reader	-10.0494
int	-10.0501
▁cycle	-10.051
▁blogs	-10.057
▁parent	-10.0573
om	-10.0582
cy	-10.0587
rs	-10.0593
ha	-10.0596
▁ear	-10.0607
▁sounds	-10.062
▁compar	-10.0623
ions	-10.0636
▁response	-10.0673
▁effect	-10.0678
den	-10.0693
▁sh	-10.0711
pping	-10.0721
▁writer	-10.0733
▁america	-10.0742
over	-10.0746
▁celebrate	-10.0755
▁actual	-10.0761
▁connect	-10.0765
▁attack	-10.077
▁site	-10.0771
ut	-10.0776
▁shame	-10.0781
▁balance	-10.0799
▁cares	-10.0802
▁reflect	-10.0816
▁drama	-10.0822
▁adult	-10.0823
▁adventure	-10.0823
▁appalled	-10.0823
▁dismayed	-10.0823
▁heavy	-10.0823
▁lifestyle	-10.0823
▁research	-10.0823
▁routine	-10.0823
▁yell	-10.0823
▁neurotic	-10.0823
▁thanksgiving	-10.0823
▁planning	-10.0823
▁maintain	-10.0823
▁government	-10.0823
▁chair	-10.0823
▁bottom	-10.0824
▁neck	-10.0824
▁babies	-10.0824
▁moral	-10.0824
▁example	-10.0824
▁childhood	-10.0825
▁held	-10.0825
▁emo	-10.0827
▁role	-10.0829
▁chosen	-10.0829
▁park	-10.0832
▁gra	-10.0835
▁burn	-10.0845
ru	-10.0847
▁land	-10.0849
ca	-10.0851
art	-10.0858
▁sta	-10.0862
▁sand	-10.0881
ship	-10.0881
▁gained	-10.0889
▁plus	-10.0896
▁none	-10.0897
▁terms	-10.0927
ure	-10.0933
lt	-10.0947
▁rais	-10.097
▁actions	-10.0978
ian	-10.1006
▁fighting	-10.1038
▁spa	-10.1065
▁conversations	-10.1086
ious	-10.1092
▁tea	-10.1149
▁prove	-10.1158
▁ate	-10.1172
dy	-10.1178
▁schedule	-10.1188
▁cou	-10.1235
▁christian	-10.1261
▁headache	-10.1262
▁attitude	-10.1263
▁market	-10.1303
▁pretend	-10.1304
▁scream	-10.1306
▁teach	-10.1309
▁hi	-10.131
▁protect	-10.1356
▁american	-10.1367
▁receive	-10.1387
▁surprise	-10.1388
ul	-10.14
▁urge	-10.14
▁suggest	-10.1408
▁repeat	-10.1411
▁limit	-10.1411
▁activities	-10.1411
▁article	-10.1411
▁climb	-10.1411
▁instantly	-10.1411
▁twitter	-10.1411
▁wimpy	-10.1411
▁craving	-10.1411
▁plot	-10.1411
▁driving	-10.1411
▁album	-10.1411
▁shape	-10.1411
▁hungry	-10.1412
▁scent	-10.1412
▁vote	-10.1412
▁respond	-10.1412
▁relative	-10.1412
▁victimized	-10.1412
▁green	-10.1412
▁floor	-10.1413
▁easier	-10.1413
▁aggravated	-10.1413
▁swear	-10.1413
▁wound	-10.1413
▁apartment	-10.1414
▁waking	-10.1414
▁bank	-10.1415
▁performance	-10.1415
▁cup	-10.1416
▁crowd	-10.1418
▁passion	-10.1424
▁whiney	-10.1427
▁younger	-10.1455
▁gt	-10.1457
▁movement	-10.1457
▁mere	-10.1484
▁judge	-10.1488
▁christ	-10.1488
▁pulled	-10.1545
mi	-10.1556
▁images	-10.1584
▁bill	-10.1593
ro	-10.1594
▁em	-10.1595
▁recognize	-10.16
der	-10.1605
▁played	-10.1608
do	-10.1613
▁goals	-10.1617
▁added	-10.1617
▁breathing	-10.1643
▁ho	-10.1701
▁mu	-10.1712
▁heal	-10.1721
quality	-10.1724
▁gifts	-10.1727
▁efforts	-10.1753
▁places	-10.1778
os	-10.18
▁sin	-10.1808
▁force	-10.1829
ring	-10.1869
▁outfit	-10.1881
▁master	-10.1888
▁individual	-10.189
▁finger	-10.1894
▁brings	-10.1936
▁se	-10.1938
▁ya	-10.1954
▁natural	-10.197
light	-10.197
im	-10.1985
▁caus	-10.1988
▁creating	-10.2036
▁excuse	-10.2036
▁fabric	-10.2036
▁families	-10.2036
▁fellow	-10.2036
▁hospital	-10.2036
▁loneliness	-10.2036
▁morose	-10.2036
▁relief	-10.2036
▁heaven	-10.2036
▁google	-10.2036
▁cramp	-10.2036
▁gratitude	-10.2036
▁advice	-10.2036
▁literally	-10.2036
▁cheap	-10.2036
▁wild	-10.2036
▁motivation	-10.2036
▁bookmark	-10.2037
▁block	-10.2037
▁marriage	-10.2037
▁invest	-10.2037
▁track	-10.2037
▁alot	-10.2039
▁dating	-10.2041
▁warmth	-10.2041
▁load	-10.2041
▁sake	-10.2042
▁treasured	-10.2042
▁rise	-10.2042
▁camera	-10.2042
▁personality	-10.2043
▁necessary	-10.2044
▁uk	-10.2046
▁attract	-10.2046
▁thin	-10.2048
▁vision	-10.205
▁quote	-10.2052
be	-10.2055
▁discussion	-10.2065
▁admired	-10.2076
▁ending	-10.2084
▁classes	-10.2092
▁beach	-10.2096
▁greater	-10.2134
▁gu	-10.2135
▁reminder	-10.2143
▁angered	-10.2172
▁laughing	-10.224
▁refuse	-10.2267
▁walls	-10.2281
▁cleaning	-10.2318
▁showing	-10.2319
▁su	-10.2385
rry	-10.2403
▁interest	-10.2411
ible	-10.2422
▁areas	-10.2447
▁serve	-10.2455
iness	-10.2486
▁becom	-10.2495
▁concern	-10.2506
lly	-10.2507
▁opinion	-10.2558
▁hearts	-10.2563
▁ball	-10.2564
▁wave	-10.2591
▁record	-10.2592
hi	-10.2602
▁lesson	-10.2615
▁si	-10.263
▁sudden	-10.2639
▁hey	-10.2643
line	-10.2678
▁trouble	-10.2679
▁nap	-10.2681
▁ignore	-10.2689
▁confess	-10.2691
▁publish	-10.2692
▁chose	-10.2696
▁direct	-10.2697
▁promise	-10.2698
▁admire	-10.2698
▁pen	-10.2703
▁condition	-10.2703
▁credit	-10.2703
▁impact	-10.2703
▁marathon	-10.2703
▁material	-10.2703
▁ourselves	-10.2703
▁snow	-10.2703
▁succeed	-10.2703
▁sympathy	-10.2703
▁vicious	-10.2703
▁extent	-10.2703
▁inspiration	-10.2703
▁third	-10.2703
▁ultimate	-10.2703
▁horse	-10.2703
▁motivated	-10.2703
▁unworthy	-10.2703
▁bash	-10.2703
▁sensation	-10.2703
▁spiteful	-10.2703
▁affectionate	-10.2704
▁anticipation	-10.2704
▁storm	-10.2705
▁everywhere	-10.2706
▁steal	-10.2706
▁bond	-10.2707
▁energized	-10.2708
▁rule	-10.2709
▁male	-10.2711
▁safety	-10.2711
▁cheated	-10.2712
▁loud	-10.2713
▁shirt	-10.2714
▁lyrics	-10.2718
▁sell	-10.2718
▁arrived	-10.2733
▁forced	-10.2733
▁dump	-10.2738
▁illness	-10.2745
▁button	-10.2761
ney	-10.2779
▁cha	-10.2787
ons	-10.2788
▁whil	-10.279
▁jo	-10.2809
▁tasks	-10.2819
▁healing	-10.2823
▁screaming	-10.2824
▁teaching	-10.2824
ied	-10.2828
uz	-10.2831
of	-10.2847
▁battle	-10.2857
▁picked	-10.2874
▁writers	-10.2885
▁wasted	-10.289
▁exams	-10.291
▁trees	-10.291
▁teachers	-10.2913
▁cards	-10.2921
▁touched	-10.2931
▁points	-10.2965
ate	-10.297
ey	-10.2988
▁pages	-10.2992
▁sw	-10.3028
▁meat	-10.3029
▁views	-10.303
▁je	-10.3031
▁ring	-10.3054
▁wash	-10.3055
ual	-10.3107
▁explore	-10.3108
pt	-10.3109
▁dut	-10.3118
els	-10.3132
▁curl	-10.3138
▁plane	-10.3159
▁cook	-10.3165
▁provid	-10.3189
▁ju	-10.3223
ka	-10.324
▁benefit	-10.3262
▁corner	-10.3269
▁depth	-10.3269
▁behavior	-10.3269
▁friendship	-10.3273
▁student	-10.3276
▁starts	-10.3287
▁fears	-10.3305
▁wood	-10.3308
ya	-10.3343
▁previous	-10.335
▁plans	-10.3354
▁quick	-10.3359
▁fulfill	-10.3366
▁rush	-10.337
▁por	-10.338
▁achieve	-10.3392
▁convince	-10.3394
▁settle	-10.34
▁horribl	-10.3401
▁sigh	-10.3403
gun	-10.3408
▁bright	-10.3409
▁quit	-10.341
▁relate	-10.3414
▁forgot	-10.3417
▁apparent	-10.3417
▁below	-10.3417
▁cloud	-10.3417
▁enraged	-10.3417
▁london	-10.3417
▁original	-10.3417
▁smiling	-10.3417
▁splendid	-10.3417
▁tongue	-10.3417
▁tuesday	-10.3417
▁unsuccessful	-10.3417
▁unwanted	-10.3417
▁blind	-10.3417
▁pattern	-10.3417
▁feature	-10.3417
▁decent	-10.3417
▁cried	-10.3417
▁initial	-10.3417
▁outcome	-10.3417
▁surgery	-10.3417
▁attach	-10.3417
▁outgoing	-10.3417
▁contain	-10.3417
▁grade	-10.3418
▁chill	-10.3418
▁function	-10.3418
▁unkind	-10.3419
▁suspect	-10.3419
▁pink	-10.3419
▁flight	-10.3419
▁manner	-10.3421
▁drove	-10.3421
▁bigger	-10.3422
▁coat	-10.3422
▁giggly	-10.3424
▁pool	-10.3424
▁print	-10.3424
▁suit	-10.3425
▁hole	-10.3425
ronic	-10.3426
▁makeup	-10.3429
▁clothing	-10.3429
▁prepare	-10.343
▁sink	-10.3435
▁mode	-10.3436
hu	-10.344
▁parts	-10.3441
▁pics	-10.3444
▁pity	-10.3444
▁expression	-10.3445
▁sight	-10.3445
▁grabb	-10.3445
▁hill	-10.3446
▁update	-10.3449
▁teen	-10.345
▁animals	-10.3455
▁pm	-10.3462
▁prepared	-10.3464
▁sexy	-10.3476
▁items	-10.3477
ical	-10.3481
▁sub	-10.3485
▁blessings	-10.3487
▁gay	-10.353
res	-10.3536
▁improve	-10.3538
▁log	-10.3542
▁values	-10.3553
ver	-10.3589
▁closed	-10.362
lor	-10.3659
▁stretch	-10.366
▁produce	-10.3692
▁pot	-10.3695
▁challenges	-10.3698
ign	-10.3725
▁runs	-10.3751
ology	-10.3752
▁pet	-10.3755
▁aside	-10.3755
bu	-10.3756
▁war	-10.3783
ou	-10.3791
▁soo	-10.3801
▁colors	-10.3807
▁com	-10.3822
▁angel	-10.3824
ming	-10.3825
▁gods	-10.3829
▁uncle	-10.3869
les	-10.3875
ial	-10.3881
▁hoped	-10.3883
▁headed	-10.3902
paid	-10.3909
nd	-10.3916
▁gun	-10.3928
▁smoke	-10.3934
▁tin	-10.3944
▁mr	-10.3983
▁value	-10.4018
▁ca	-10.4022
▁exist	-10.4027
▁teenager	-10.4036
▁session	-10.4036
▁recipe	-10.4039
▁term	-10.4039
▁patient	-10.404
ving	-10.4041
▁member	-10.4046
▁prayer	-10.4074
▁smooth	-10.4082
▁cho	-10.4116
▁heavi	-10.4127
▁affect	-10.4132
▁anti	-10.414
▁mi	-10.414
▁dig	-10.4142
▁base	-10.4163
right	-10.4166
▁ur	-10.4175
▁represent	-10.4186
▁combination	-10.4186
▁experiencing	-10.4186
▁hellip	-10.4186
▁hundred	-10.4186
▁identify	-10.4186
▁laundry	-10.4186
▁machine	-10.4186
▁medicine	-10.4186
▁newborn	-10.4186
▁plenty	-10.4186
▁pursue	-10.4186
▁receiving	-10.4186
▁spread	-10.4186
▁suicide	-10.4186
▁tranquil	-10.4186
▁unnecessary	-10.4186
▁basis	-10.4186
▁demand	-10.4186
▁trail	-10.4186
▁unlike	-10.4186
▁disappear	-10.4186
▁abilities	-10.4186
▁granted	-10.4186
▁drunk	-10.4186
▁mild	-10.4186
▁forgotten	-10.4186
▁giant	-10.4187
▁section	-10.4187
▁apply	-10.4187
▁poetry	-10.4187
▁cancer	-10.4187
fa	-10.4187
▁charit	-10.4187
▁mountain	-10.4187
▁industry	-10.4187
▁craft	-10.4187
▁fell	-10.4188
▁scale	-10.4188
▁accomplishment	-10.4189
▁boss	-10.4189
▁powerful	-10.419
▁generation	-10.4191
▁host	-10.4191
▁float	-10.4191
▁homework	-10.4191
▁charmed	-10.4192
▁engl	-10.4193
tiny	-10.4193
▁sorrow	-10.4195
▁setting	-10.4205
▁sew	-10.4206
cc	-10.4209
▁official	-10.421
▁circumstances	-10.4216
mb	-10.4217
▁practical	-10.422
ities	-10.4224
▁achieved	-10.4227
▁mission	-10.4227
▁cost	-10.423
▁lying	-10.423
▁abandoned	-10.4232
▁sent	-10.4234
▁painting	-10.4235
▁expectations	-10.4251
▁ten	-10.4252
▁workers	-10.4267
▁naturally	-10.4268
▁worthy	-10.4269
ner	-10.4276
▁belly	-10.4276
▁concentrate	-10.4298
▁presented	-10.4314
pi	-10.4317
▁flowers	-10.4326
▁tr	-10.4332
▁award	-10.435
▁opinions	-10.4357
▁vent	-10.4361
▁beating	-10.4371
▁led	-10.4379
▁port	-10.4381
bi	-10.4384
▁willing	-10.4397
▁mothers	-10.442
▁mar	-10.4456
▁du	-10.4477
▁esp	-10.4478
▁ge	-10.4511
▁equal	-10.4523
ire	-10.4546
▁wise	-10.4556
▁meal	-10.4649
▁nights	-10.4651
▁z	-10.4655
▁tone	-10.4669
▁breaking	-10.4696
▁cope	-10.4723
▁includ	-10.4781
ig	-10.4782
uce	-10.4816
ac	-10.483
▁politic	-10.4855
here	-10.4857
▁bird	-10.487
▁colour	-10.4873
▁option	-10.4873
▁sorts	-10.4873
▁flat	-10.4895
▁flower	-10.4895
▁task	-10.4895
▁contribute	-10.4902
▁fish	-10.4918
▁dar	-10.4919
▁player	-10.493
arious	-10.4939
▁capture	-10.4946
time	-10.4951
▁obvious	-10.4955
we	-10.4956
▁recent	-10.4956
ordinary	-10.4964
▁excit	-10.4969
▁abandon	-10.497
▁shock	-10.4972
▁clo	-10.4976
place	-10.4992
▁welcome	-10.4996
▁recover	-10.4997
protected	-10.4999
follow	-10.5
▁happi	-10.5006
▁experiment	-10.502
▁available	-10.502
▁awhile	-10.502
▁creativity	-10.502
▁extend	-10.502
▁female	-10.502
▁grief	-10.502
▁guitar	-10.502
▁impossible	-10.502
▁increase	-10.502
▁ludicrous	-10.502
▁ocean	-10.502
▁religion	-10.502
▁religious	-10.502
▁secure	-10.502
▁semester	-10.502
▁significant	-10.502
▁speech	-10.502
▁sunshine	-10.502
▁vague	-10.502
▁website	-10.502
▁wednesday	-10.502
▁entry	-10.502
▁immense	-10.502
▁switch	-10.502
▁thorough	-10.502
▁expensive	-10.502
▁responsibility	-10.502
▁silence	-10.502
▁plain	-10.502
▁praise	-10.502
▁tension	-10.502
▁fool	-10.502
▁radiant	-10.502
▁unique	-10.502
▁pleasure	-10.502
▁dancing	-10.502
▁display	-10.502
▁fruit	-10.502
▁possibility	-10.502
▁impression	-10.502
▁slutty	-10.502
▁grey	-10.502
▁average	-10.502
▁crash	-10.502
▁football	-10.502
▁flawless	-10.502
▁score	-10.502
▁cough	-10.502
▁status	-10.502
▁chicken	-10.5021
▁vibe	-10.5021
▁frank	-10.5021
▁mommy	-10.5022
▁cris	-10.5022
ream	-10.5022
▁phrase	-10.5022
▁puppy	-10.5022
▁lash	-10.5023
▁burst	-10.5024
▁presentation	-10.5024
▁peers	-10.5024
▁crack	-10.5024
▁background	-10.5025
▁importan	-10.5026
▁cash	-10.5026
▁startled	-10.5029
▁intended	-10.5031
▁apologize	-10.5033
▁digni	-10.5035
▁sale	-10.504
▁painful	-10.5042
▁method	-10.5045
▁rubb	-10.5053
ntage	-10.5054
ors	-10.5064
▁bu	-10.5064
▁settled	-10.5073
▁learnt	-10.5075
▁div	-10.5076
hood	-10.508
▁rat	-10.5084
▁seat	-10.5107
▁holy	-10.5112
▁customers	-10.513
▁lil	-10.5133
▁ti	-10.5142
▁cooking	-10.5147
j	-10.5153
